,index,customer_type,session_duration_microseconds,signed_up,pages_visited,app_removed,personalise_store_pageviews,purposeful_shelves_pageviews,digi_me_pageviews,homepage_duration_microseconds,add_to_cart,scan_qr,notification_open,notification_receive,price,quantity,total_cost,entered_store,visited_purposeful_shelves,entered_dm,visited_digi_me,visited_personalised_store,entered_welcome,entered_purposeful_shelves,cos_month,cos_wday,completed_transaction
1665,868,0,0.016906463229048783,0,38,0,4,26,0,5.792035243321047e-06,8,0,0,0,0.12257168888897077,0.4914460854698333,0.12257168888897077,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,1
1666,849,0,0.008142054876534917,0,35,0,4,24,0,6.911342380120077e-05,7,0,0,0,0.11100303397783741,0.42788814204037584,0.11100303397783741,0,0,0,0,0,0,0,0.4226275732592644,0.7818314824680298,1
1667,930,0,0.017159147079386677,0,26,0,1,10,0,1.4318797605083428e-05,1,0,0,0,0.2428550293531207,0.2758502919553012,0.2428550293531207,1,0,0,0,1,0,1,0.4302474004097844,0.6234898018587336,1
1668,221,0,0.22262961361396216,0,43,0,0,9,0,0.00042960774929290337,0,0,0,0,0.020717740968387837,0.1666666666666666,0.020717740968387837,0,0,0,0,0,0,0,0.1581276530800863,0.7831535341930647,1
1669,182,1,0.05980747913489929,1,92,0,6,45,0,3.166040282902825e-05,6,1,0,1,0.09187005268491497,0.4390208172911557,0.09187005268491497,0,0,0,0,0,0,0,0.2122606126471065,0.6234898018587336,1
1670,419,0,0.11387255396348687,0,41,0,0,22,0,0.009354989594543894,1,0,0,0,0.018647211377399244,0.1666666666666666,0.018647211377399244,0,0,0,0,0,0,0,0.3090169943749474,0.7164393461656783,1
1671,919,0,0.002637261392866597,0,8,0,0,8,0,1.255088597515956e-07,2,0,0,0,0.24839533389212465,0.21618501026105813,0.24839533389212465,0,0,0,0,0,0,0,0.4539904997395468,0.6470122550959072,1
1672,121,0,0.1520460349614089,0,145,0,6,73,0,0.00014144781230989183,1,0,0,0,0.4235607881291672,0.29778415159861127,0.4235607881291672,0,0,0,0,0,0,0,0.4539904997395468,0.7480579793870626,1
1673,1093,0,0.1234384142424253,0,14,0,2,19,0,0.0006095959934345704,7,1,0,0,0.06945998893607495,0.23560529792877324,0.06945998893607495,0,0,0,0,0,0,0,0.3940248495649159,0.786194705800783,1
1674,1104,0,0.007015574259545574,0,23,0,0,16,0,6.47692212521762e-07,2,0,0,0,0.13683905885716116,0.37444824906417395,0.13683905885716116,0,0,0,0,0,0,0,0.16584459179362399,0.44557719505504806,1
1675,121,0,0.1965625806476011,0,150,0,5,63,0,0.00022658682204991352,1,0,0,1,0.34779784938730135,0.27252983868465597,0.34779784938730135,0,0,0,0,0,0,0,0.4539904997395468,0.7240651172904903,1
1676,121,0,0.36141357142858677,0,170,0,1,25,0,0.0005418684750490569,1,0,1,3,0.06723709779354861,0.17900958815340504,0.06723709779354861,0,0,0,0,0,0,0,0.4539904997395468,0.6352161954497662,1
1677,1101,0,0.09605922880289024,0,43,0,3,43,0,1.8802931869536438e-06,12,0,0,0,0.21624441260514488,0.9814248663262513,0.21624441260514488,0,0,0,0,0,0,0,0.3090169943749474,0.6430738314906368,1
1678,417,0,0.05979322820685912,0,29,0,0,8,0,5.0179543981102116e-05,2,0,0,0,0.011270969148887875,0.17026372974970355,0.011270969148887875,0,0,0,0,0,0,0,0.3073704474247885,0.8979745387880752,1
1679,769,0,0.022325443197188266,0,35,0,4,20,0,0.00029283523375840946,3,0,0,0,0.08936373471025343,0.18459557751253355,0.08936373471025343,0,0,0,0,0,0,0,0.3246122966911157,0.7818314824680298,1
1680,777,0,0.06776862742517659,0,47,0,4,23,0,0.0002301345311783022,4,0,0,1,0.11648123743820368,0.2322747031880505,0.11648123743820368,0,0,0,0,0,0,0,0.36608555658250946,0.7818314824680298,1
1681,1043,0,0.15456567322463202,0,13,0,2,10,0,0.00025765658299309216,1,1,0,0,0.10682988225105845,0.1666666666666666,0.10682988225105845,0,0,0,0,0,0,0,0.4539904997395468,0.8276357058628497,1
1682,1102,0,0.012857548602418223,0,12,0,0,31,0,0.0009515849898269178,15,0,0,0,0.10054843599629859,0.3421083092741106,0.10054843599629859,0,0,0,0,0,0,0,0.3090169943749474,0.6327413847470056,1
1683,49,0,0.12546009170221875,0,94,0,8,117,0,0.0011986364060544406,23,9,0,1,0.039326968172963855,0.1666666666666666,0.039326968172963855,0,0,0,0,0,0,0,0.5818874755591715,0.972287741666072,1
1684,952,0,0.137404006725579,0,14,0,0,15,0,1.3030868592241396e-07,1,0,0,0,0.22405336411731336,0.3225998973867331,0.22405336411731336,0,0,0,0,0,0,0,0.4087781256189171,0.7330915617404028,1
1685,1098,0,0.05874864198068669,0,20,0,1,14,0,9.557260960340978e-05,1,0,0,0,0.10860559769280038,0.2880445287189341,0.10860559769280038,0,0,0,0,0,0,0,0.23729020774422713,0.5608061019325326,1
1686,1096,0,0.09038811460025552,0,14,0,1,22,0,0.0007091651992279576,9,0,0,0,0.07772977439253789,0.26206861138945464,0.07772977439253789,0,0,0,0,0,0,0,0.3710059736691729,0.7421366127798359,1
1687,171,0,0.1282011489925396,0,40,0,0,18,0,0.00020141212873044583,1,0,0,1,0.06177096480159648,0.2576391810405848,0.06177096480159648,0,0,0,0,0,0,0,0.23971936309889863,0.6954030375767124,1
1688,1104,0,0.01747235149135057,0,26,0,0,20,0,8.478247581967799e-07,4,0,0,0,0.14974252087001527,0.4693702684690778,0.14974252087001527,0,0,0,0,0,0,0,0.18756975450916288,0.47257388060525596,1
1689,64,1,0.10804473511290368,1,82,0,7,99,0,0.0009555899580106558,19,7,0,2,0.051460815624377224,0.20185920678827823,0.051460815624377224,0,0,0,0,0,0,0,0.5289218736841074,0.9007199133949713,1
1690,765,0,0.003480700044270961,0,20,0,2,14,0,0.00016401067799090801,3,0,0,0,0.06410762410285559,0.1666666666666666,0.06410762410285559,0,0,0,0,0,0,0,0.3090169943749474,0.7818314824680298,1
1691,213,0,0.11151744293856587,0,101,0,6,44,0,0.00015594956251468068,6,1,0,0,0.07000736528970165,0.4050862155460283,0.07000736528970165,0,0,0,0,0,0,0,0.1564344650402309,0.6685762262890247,1
1692,141,0,0.08429741346320299,1,134,0,8,81,0,2.6884130853523128e-05,3,0,0,0,0.4320493041308181,0.3704620441427954,0.4320493041308181,0,0,0,0,0,0,0,0.3877032679677799,0.7465573476574692,1
1693,808,0,0.006721750773559619,0,33,0,4,21,0,0.0001900333002605682,5,0,0,0,0.0954362725199282,0.3001608685395824,0.0954362725199282,0,0,0,0,0,0,0,0.3670763615490456,0.7818314824680298,1
1694,174,0,0.2966513933967295,0,102,0,0,15,0,0.0005019200581293343,0,0,0,1,0.025097731508957014,0.1666666666666666,0.025097731508957014,0,0,0,0,0,0,0,0.2917835222687737,0.7098067385837125,1
1695,1087,0,0.18652057479243528,0,17,0,3,12,0,0.00031134415491260506,1,1,0,0,0.05718011394325345,0.1851935612198403,0.05718011394325345,0,0,0,0,0,0,0,0.4209137640683385,0.8490470463323031,1
1696,938,0,0.05528006734951418,0,83,0,6,25,0,4.925910860613576e-05,3,1,0,0,0.174583190521936,0.5422769800769977,0.174583190521936,1,0,0,0,1,0,1,0.37231018406025956,0.6234898018587336,1
1697,66,1,0.10623548503217117,1,81,0,7,96,0,0.0009269848270443744,19,7,0,2,0.05280029777765307,0.20582804279798447,0.05280029777765307,0,0,0,0,0,0,0,0.5222835606817904,0.892351112030371,1
1698,828,0,0.015440313170974456,0,71,0,16,33,0,0.00014702110467376908,4,2,0,0,0.07383169493221123,0.1666666666666666,0.07383169493221123,0,0,0,0,0,0,0,0.22218782304988938,0.6917249874881093,1
1699,161,0,0.07921762564888636,1,131,0,8,74,0,3.216079027001812e-05,5,0,0,0,0.3339908378197267,0.40755271697914197,0.3339908378197267,0,0,0,0,0,0,0,0.32148394676670233,0.711319350826449,1
1700,1028,0,0.3747720909532912,0,32,0,1,30,0,9.632957228651817e-05,1,0,0,0,0.10083995282961497,0.5295692003554552,0.10083995282961497,0,0,0,0,0,0,0,0.3487679949104302,0.9546487170188135,1
1701,1021,0,0.37220119150855385,0,36,0,0,34,0,4.3924051239045165e-07,1,0,0,0,0.12239073795935825,0.6168297186338688,0.12239073795935825,0,0,0,0,0,0,0,0.28620425161944607,0.8940359411724681,1
1702,1042,0,0.30841307495248116,0,40,0,1,40,0,9.699260446170104e-07,5,0,0,0,0.15685187385519647,0.7854907178728131,0.15685187385519647,0,0,0,0,0,0,0,0.3090169943749474,0.849650012131357,1
1703,864,0,0.025549347558396662,0,40,0,4,26,0,1.1161909454233165e-05,8,0,0,0,0.12558924582545375,0.48216129489603954,0.12558924582545375,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,1
1704,1100,0,0.03538809033254686,0,21,0,0,14,0,5.612308248526855e-05,1,0,0,0,0.11800772257833239,0.30684877848999814,0.11800772257833239,0,0,0,0,0,0,0,0.20371829975998718,0.5081069893764117,1
1705,1068,0,0.06006333468569879,0,35,0,3,35,0,1.547212499333825e-06,10,0,0,0,0.2323155887478092,0.82228785110112,0.2323155887478092,0,0,0,0,0,0,0,0.3399332581810429,0.6234898018587336,1
1706,942,0,0.07656270164305425,0,114,0,8,33,0,6.876603173046213e-05,4,1,0,0,0.1364675162912112,0.6910210746359237,0.1364675162912112,1,0,0,0,1,0,1,0.33996425487452314,0.6234898018587336,1
1707,794,0,0.16345523347668856,0,73,0,4,29,0,9.810994863946243e-05,5,0,0,2,0.1735807088927603,0.3326693782729852,0.1735807088927603,0,0,0,0,0,0,0,0.45341296438452744,0.7818314824680298,1
1708,1101,0,0.016252985802808706,0,12,0,0,31,0,0.0009439739962774765,15,0,0,0,0.10071075049799318,0.3447053413012241,0.10071075049799318,0,0,0,0,0,0,0,0.3090169943749474,0.6354794728311777,1
1709,205,0,0.1977946476297105,0,42,0,0,12,0,0.000369475500735673,0,0,0,0,0.032173049573537574,0.19186603608934277,0.032173049573537574,0,0,0,0,0,0,0,0.17950436618514196,0.7578908194399435,1
1710,930,0,0.012977824616832348,0,20,0,1,9,0,1.0486342716741726e-05,1,0,0,0,0.25034347851022093,0.2466270757324711,0.25034347851022093,1,0,0,0,1,0,1,0.4366022885505614,0.6234898018587336,1
1711,1057,0,0.2108090359105432,0,24,0,0,34,0,0.0005078696730390859,8,0,0,0,0.11001125186532044,0.4935133631784607,0.11001125186532044,0,0,0,0,0,0,0,0.3090169943749474,0.7923699028595368,1
1712,159,0,0.08564786866723695,0,124,0,6,77,0,2.520662565831005e-05,2,0,0,0,0.4647669959622024,0.3123501389858765,0.4647669959622024,0,0,0,0,0,0,0,0.43573845630976205,0.7968307799437357,1
1713,145,1,0.05130479504697437,1,52,0,2,30,0,1.4460509450188795e-05,4,0,0,2,0.09475098591365343,0.3621959311914634,0.09475098591365343,0,0,0,0,0,0,0,0.28259342526876186,0.6234898018587336,1
1714,61,0,0.11725832373001878,1,103,0,8,112,0,0.0009755311197511698,19,8,0,1,0.1361301016528384,0.19946387034208235,0.1361301016528384,0,0,0,0,0,0,0,0.5614566897913921,0.9369297745759102,1
1715,167,1,0.056357781173154695,1,75,0,4,39,0,2.4682084392445315e-05,5,0,0,1,0.0930389011784413,0.40785152413045356,0.0930389011784413,0,0,0,0,0,0,0,0.2407959501753178,0.6234898018587336,1
1716,109,1,0.06791945798570284,1,52,0,3,49,0,0.0003211896506649642,8,2,0,2,0.08116765006341359,0.28987945697801565,0.08116765006341359,0,0,0,0,0,0,0,0.3816983628429602,0.7151178910138898,1
1717,767,0,0.017836426494078378,0,16,0,0,11,0,9.858520596108512e-06,4,0,0,0,0.060516785642171805,0.18332798101444206,0.060516785642171805,0,0,0,0,0,0,0,0.3235096892448184,0.7818314824680298,1
1718,801,0,0.1613206443121168,0,76,0,4,30,0,9.683270516071655e-05,5,1,0,2,0.17091092827985915,0.353935508342736,0.17091092827985915,0,0,0,0,0,0,0,0.4480169606810507,0.7753071164376385,1
1719,419,0,0.17760243334763176,0,57,0,0,39,0,0.020305258109095163,1,0,0,0,0.02833329721559226,0.1666666666666666,0.02833329721559226,0,0,0,0,0,0,0,0.3090169943749474,0.499276466910306,1
1720,126,0,0.2059483609570647,0,101,0,1,23,0,0.0002790923292079531,2,0,0,3,0.06491915795407267,0.2548211418939412,0.06491915795407267,0,0,0,0,0,0,0,0.37731012001589836,0.6234898018587336,1
1721,792,0,0.009615932599639013,0,48,0,9,25,0,0.0002437183516500891,3,0,0,0,0.07687716439347055,0.1666666666666666,0.07687716439347055,0,0,0,0,0,0,0,0.2717542692803516,0.7431622944470522,1
1722,855,0,0.00777196569832741,0,32,0,4,23,0,7.346202042000587e-07,8,0,0,0,0.10833410700681038,0.44686349143255083,0.10833410700681038,0,0,0,0,0,0,0,0.4308803420099693,0.7818314824680298,1
1723,136,1,0.0491891928103289,1,42,0,1,26,0,1.0180904030764493e-05,3,0,0,2,0.09546780765127402,0.34308068485491416,0.09546780765127402,0,0,0,0,0,0,0,0.30009334107808294,0.6234898018587336,1
1724,810,0,0.13738980473302387,0,79,0,8,32,0,8.236622636937716e-05,5,1,0,2,0.15422343444946257,0.3017574951191402,0.15422343444946257,0,0,0,0,0,0,0,0.3976170124716122,0.7518328547311344,1
1725,1090,0,0.14811486402689739,0,18,0,2,12,0,0.0002464875046435083,1,1,0,0,0.07263759518659398,0.21610852370652134,0.07263759518659398,0,0,0,0,0,0,0,0.36572016216584907,0.7624075309254799,1
1726,121,0,0.14479729426423907,0,144,0,6,75,0,0.0001275844139867228,1,0,0,0,0.43589745731429874,0.30189637466032176,0.43589745731429874,0,0,0,0,0,0,0,0.4539904997395468,0.751964797250852,1
1727,60,0,0.1177075493184142,1,102,0,8,113,0,0.0009909038662611188,19,8,0,1,0.12977945670827212,0.1973065387260938,0.12977945670827212,0,0,0,0,0,0,0,0.5631885276898069,0.9394292127724467,1
1728,786,0,0.11951220367306828,0,61,0,4,26,0,0.00015874079766541228,5,0,0,2,0.147358399633011,0.28656421913496444,0.147358399633011,0,0,0,0,0,0,0,0.4133088051707381,0.7818314824680298,1
1729,121,0,0.21412240692042178,0,152,0,5,59,0,0.00026017043005520585,1,0,0,1,0.31791269047124987,0.26256811904597216,0.31791269047124987,0,0,0,0,0,0,0,0.4539904997395468,0.7146009847144034,1
1730,790,0,0.1373474536269355,0,66,0,4,28,0,0.0001341324274158963,5,0,0,2,0.15800130345883473,0.3052770170704787,0.15800130345883473,0,0,0,0,0,0,0,0.4295859646420837,0.7818314824680298,1
1731,869,0,0.034239958079977345,0,99,0,24,42,0,2.4913072591426817e-05,5,3,0,0,0.07797678888995702,0.17976286222393126,0.07797678888995702,0,0,0,0,0,0,0,0.1798155771582297,0.6359318435434853,1
1732,809,0,0.0015769397918767244,0,8,0,0,7,0,1.1129055653313027e-07,3,0,0,0,0.10898849929747874,0.1666666666666666,0.10898849929747874,0,0,0,0,0,0,0,0.34873496516610536,0.7384510714774394,1
1733,985,0,0.31902679469043566,0,29,0,0,29,0,3.045011711051313e-07,1,0,0,0,0.16151939689304642,0.5310464548009562,0.16151939689304642,0,0,0,0,0,0,0,0.3483396693998707,0.8796036902224189,1
1734,789,0,0.1345885579779189,0,62,0,3,26,0,7.961228636836376e-05,5,0,0,2,0.15107675343279542,0.3030766987541097,0.15107675343279542,0,0,0,0,0,0,0,0.427672037486632,0.7818314824680298,1
1735,857,0,0.020219179667594525,0,90,0,22,39,0,6.768164046280003e-05,4,3,0,0,0.071332906984439,0.1666666666666666,0.071332906984439,0,0,0,0,0,0,0,0.18151887528005556,0.6495210106202151,1
1736,1067,0,0.16726366800807047,0,22,0,0,33,0,0.0006054781678083764,10,0,0,0,0.10792962164362623,0.460207279631353,0.10792962164362623,0,0,0,0,0,0,0,0.3090169943749474,0.7572548216673614,1
1737,775,0,0.056945253084846714,0,31,0,1,16,0,3.322415765103267e-05,4,0,0,1,0.09085194125240803,0.2234405834742586,0.09085194125240803,0,0,0,0,0,0,0,0.3584012767721959,0.7818314824680298,1
1738,1092,0,0.13285474315979112,0,18,0,2,13,0,0.00022071737040008348,1,1,0,0,0.0787794690739031,0.22839227148113955,0.0787794690739031,0,0,0,0,0,0,0,0.34378954249147736,0.72798219545787,1
1739,1060,0,0.19710367108904017,0,29,0,0,25,0,4.96908813029016e-07,1,0,0,0,0.12658649739051014,0.4825654168370086,0.12658649739051014,0,0,0,0,0,0,0,0.2247450913168721,0.6761071867592684,1
1740,104,0,0.09740636946904253,1,128,0,8,95,0,0.00029618633516055685,7,2,0,0,0.4167746513489981,0.29479959847665893,0.4167746513489981,0,0,0,0,0,0,0,0.4849241688600798,0.8264758422142006,1
1741,922,0,0.10736612678857613,0,133,0,9,39,0,8.895409544185298e-05,5,1,0,0,0.11149746625461732,0.755603984006343,0.11149746625461732,0,0,0,0,0,0,0,0.3315543868582339,0.648105393468939,1
1742,997,0,0.38721852329418316,0,34,0,0,34,0,3.6990313309181004e-07,1,0,0,0,0.13804051866826123,0.6093093822169069,0.13804051866826123,0,0,0,0,0,0,0,0.3256475675446996,0.9346128408612486,1
1743,121,0,0.09574871698666063,0,138,0,7,86,0,3.377778020145094e-05,1,0,0,0,0.5193734840000231,0.32972171688889657,0.5193734840000231,0,0,0,0,0,0,0,0.4539904997395468,0.7784002659628602,1
1744,852,0,0.008239102695482873,0,35,0,4,24,0,6.0851101490609066e-05,7,0,0,0,0.11206669368592984,0.43661560631190344,0.11206669368592984,0,0,0,0,0,0,0,0.4264233265244274,0.7818314824680298,1
1745,871,0,0.03144043179835527,0,100,0,24,43,0,2.3353772028388167e-05,5,3,0,0,0.07590742577352572,0.1764518812376412,0.07590742577352572,0,0,0,0,0,0,0,0.17390436291875788,0.6327862457804777,1
1746,56,0,0.15896631751882884,0,105,0,7,105,0,0.0011249964272214252,20,8,0,2,0.03832124177700385,0.1666666666666666,0.03832124177700385,0,0,0,0,0,0,0,0.5697733880281279,0.9276162245433011,1
1747,51,0,0.1265457426288875,0,93,0,8,116,0,0.0011902495872863229,23,9,0,1,0.03912415889533814,0.1666666666666666,0.03912415889533814,0,0,0,0,0,0,0,0.5772217720089896,0.9701991151368795,1
1748,1052,0,0.1659317310908548,0,14,0,3,10,0,0.0002767937674944817,1,1,0,0,0.094648690271538,0.1666666666666666,0.094648690271538,0,0,0,0,0,0,0,0.4539904997395468,0.8427984383059578,1
1749,773,0,0.04768710108671194,0,28,0,1,14,0,2.769285849825265e-05,4,0,0,0,0.08367076232148785,0.21394480968130625,0.08367076232148785,0,0,0,0,0,0,0,0.35014146309471433,0.7818314824680298,1
1750,247,0,0.06537491404188046,0,107,0,7,49,0,4.616291361399096e-05,7,1,0,0,0.07590242304857807,0.4423961672220832,0.07590242304857807,0,0,0,0,0,0,0,0.18280248055411666,0.6714413750179925,1
1751,165,0,0.22543143263080004,0,148,0,4,39,0,0.00031536136526238317,4,0,1,2,0.05978935052342346,0.3327355351022605,0.05978935052342346,0,0,0,0,0,0,0,0.30574611780345373,0.6234898018587336,1
1752,855,0,0.13698301377463745,0,102,0,6,34,0,9.32788471838931e-05,5,1,0,1,0.144110894583107,0.535118834743314,0.144110894583107,0,0,0,0,0,0,0,0.3954833967972303,0.7179293716363381,1
1753,1105,0,0.03871422983650291,0,32,0,1,29,0,1.2543736493029316e-06,7,0,0,0,0.17595459025164722,0.6621946869086691,0.17595459025164722,0,0,0,0,0,0,0,0.23170221073367578,0.5274148987762877,1
1754,211,0,0.22002596210477865,0,46,0,0,14,0,0.00046810065350899154,1,0,0,0,0.021661220009104438,0.1666666666666666,0.021661220009104438,0,0,0,0,0,0,0,0.17548030873887205,0.7903574537373113,1
1755,974,0,0.25616719440322844,0,95,0,5,39,0,4.670907059876243e-05,3,1,0,0,0.10974974793570826,0.7553353498476671,0.10974974793570826,0,0,0,0,0,0,0,0.3090169943749474,0.7879585854100181,1
1756,869,0,0.00882183234847593,0,36,0,4,25,0,1.123947430350079e-05,8,0,0,0,0.11845350442849581,0.48902020727654727,0.11845350442849581,0,0,0,0,0,0,0,0.44921516262165984,0.7818314824680298,1
1757,1106,0,0.061599200656263314,0,39,0,3,38,0,1.6923697322573138e-06,10,0,0,0,0.20419420414911962,0.8699343753498455,0.20419420414911962,0,0,0,0,0,0,0,0.2792483813920168,0.5864979553769025,1
1758,115,0,0.09237767005263042,1,134,0,8,90,0,0.00012410147757407615,3,0,0,0,0.48786473470923025,0.3189490960087972,0.48786473470923025,0,0,0,0,0,0,0,0.46553771258054005,0.7984967516971727,1
1759,852,0,0.06369867289046449,0,93,0,19,39,0,4.132120238536204e-05,5,3,0,0,0.09975217935029206,0.21460348696046733,0.09975217935029206,0,0,0,0,0,0,0,0.2420178060165331,0.6690321819890509,1
1760,123,0,0.3795709948590182,0,170,0,0,20,0,0.0005800862882999945,0,0,1,3,0.029995696155607543,0.1666666666666666,0.029995696155607543,0,0,0,0,0,0,0,0.44724154235994895,0.6270811968540524,1
1761,971,0,0.23690193023536849,0,101,0,6,39,0,5.163546132508854e-05,3,1,0,0,0.10857021424059021,0.7647716194086115,0.10857021424059021,0,0,0,0,0,0,0,0.3090169943749474,0.7680609969520327,1
1762,1105,0,0.03585587712024854,0,31,0,1,28,0,1.1996675584242657e-06,6,0,0,0,0.17242743796792584,0.6362478195341671,0.17242743796792584,0,0,0,0,0,0,0,0.22576365275520482,0.5200353737312675,1
1763,1004,0,0.00147108585738382,0,6,0,0,16,0,0.0004231573377312119,7,0,0,0,0.1968649750443358,0.2388309186559325,0.1968649750443358,0,0,0,0,0,0,0,0.39121907230215797,0.6234898018587336,1
1764,117,0,0.3698344907435055,0,168,0,1,26,0,0.0006156907070293554,2,0,1,3,0.03069091230099278,0.1666666666666666,0.03069091230099278,0,0,0,0,0,0,0,0.4608775966531731,0.6415801101761646,1
1765,419,0,0.19549195138111172,0,61,0,0,44,0,0.023379091418612594,1,0,0,0,0.0310522637184427,0.1666666666666666,0.0310522637184427,0,0,0,0,0,0,0,0.3090169943749474,0.4383170035913164,1
1766,1089,0,0.1632997690627049,0,15,0,3,16,0,0.0004895074168021353,4,1,0,0,0.059485953724997626,0.20368838525332586,0.059485953724997626,0,0,0,0,0,0,0,0.4217874898307684,0.839332356521869,1
1767,889,0,0.03741512144438732,0,110,0,23,43,0,3.201357195366373e-05,5,3,0,0,0.07562720312989543,0.295450919648268,0.07562720312989543,0,0,0,0,0,0,0,0.18590980562785303,0.6234898018587336,1
1768,132,0,0.04894864608731644,0,37,0,0,24,0,1.0022945273131422e-05,2,0,0,2,0.09547682682226817,0.3325410966420775,0.09547682682226817,0,0,0,0,0,0,0,0.3082917055058459,0.6242424663935364,1
1769,159,0,0.1031071966180011,0,39,0,0,20,0,0.00014081201039193556,2,0,0,2,0.0724433507236032,0.28135559420059975,0.0724433507236032,0,0,0,0,0,0,0,0.26143162493911204,0.6728712572700253,1
1770,895,0,0.005900191125902617,0,23,0,2,17,0,4.976876449764759e-07,5,0,0,0,0.181858617747674,0.363024659683294,0.181858617747674,0,0,0,0,0,0,0,0.4539904997395468,0.7167647657046973,1
1771,318,0,0.06982933636552688,0,65,0,2,35,0,4.047461194423084e-05,2,0,0,0,0.18757480713758948,0.22347088004411683,0.18757480713758948,0,0,0,0,0,0,0,0.35842762997179317,0.8603638351217396,1
1772,103,1,0.10421299221632963,1,105,0,9,97,0,0.0008071485856589411,18,7,0,1,0.056856321881762685,0.2818199236561959,0.056856321881762685,0,0,0,0,0,0,0,0.4387709081211935,0.8535201830799757,1
1773,934,0,0.03830679908142737,0,57,0,4,18,0,3.370200065100657e-05,2,0,0,0,0.2049810987420412,0.42365099677902607,0.2049810987420412,1,0,0,0,1,0,1,0.3981066209993036,0.6234898018587336,1
1774,827,0,0.1002446402783544,0,58,0,4,28,0,5.7570528471780205e-05,7,0,0,1,0.15166819008534319,0.4019183894809952,0.15166819008534319,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,1
1775,198,1,0.06371026111304387,1,110,0,7,52,0,3.955525499697764e-05,8,1,0,0,0.09054768739777863,0.4742838916147912,0.09054768739777863,0,0,0,0,0,0,0,0.17997743821259615,0.6234898018587336,1
1776,827,0,0.10691748189541708,0,85,0,12,35,0,6.539352978506612e-05,5,2,0,1,0.13169880184783758,0.26571808295654015,0.13169880184783758,0,0,0,0,0,0,0,0.33327454501562687,0.7175936081911511,1
1777,208,0,0.21040483306294344,0,53,0,0,18,0,0.00039097418231559127,0,0,0,0,0.07382730049941932,0.18400620602571316,0.07382730049941932,0,0,0,0,0,0,0,0.18739137249137455,0.7818314824680298,1
1778,163,0,0.19202162528232164,0,60,0,2,45,0,0.000684438420909016,7,3,0,0,0.026892679939578765,0.1666666666666666,0.026892679939578765,0,0,0,0,0,0,0,0.2958320079116007,0.8442335195914641,1
1779,136,0,0.32939800160261135,0,164,0,2,27,0,0.0004920791132077744,2,0,1,3,0.04029240039764826,0.22327897299264532,0.04029240039764826,0,0,0,0,0,0,0,0.4034544995829231,0.6234898018587336,1
1780,132,1,0.04822605527860445,1,37,0,1,25,0,8.232594216650005e-06,3,0,0,2,0.09579414400462985,0.33437838209875853,0.09579414400462985,0,0,0,0,0,0,0,0.3080602572715072,0.6234898018587336,1
1781,1091,0,0.14172815607551026,0,18,0,2,12,0,0.00023570211685306378,1,1,0,0,0.07520810921686277,0.2212495517670589,0.07520810921686277,0,0,0,0,0,0,0,0.35654169862202023,0.7479997444030232,1
1782,307,0,0.15657133230252984,0,90,0,2,61,0,0.014772333353922291,1,0,0,0,0.21809307434623415,0.22907771446499117,0.21809307434623415,0,0,0,0,0,0,0,0.36330468461175147,0.5641784385669508,1
1783,291,0,0.16539359189831557,0,38,0,0,9,0,0.00029632004259305585,0,0,0,0,0.017098614351285082,0.1666666666666666,0.017098614351285082,0,0,0,0,0,0,0,0.21114034042921903,0.8245461693339569,1
1784,945,0,0.09290138173052898,0,139,0,10,39,0,8.3741498208128e-05,4,1,0,0,0.10720611006748809,0.8052119281919163,0.10720611006748809,1,0,0,0,1,0,1,0.3151322823936413,0.6234898018587336,1
1785,94,1,0.08128732678378564,1,62,0,4,66,0,0.000532542211475358,12,4,0,2,0.07127071990817732,0.2605552194810193,0.07127071990817732,0,0,0,0,0,0,0,0.430746362453745,0.7769518186895492,1
1786,183,0,0.28215007400059283,0,90,0,0,13,0,0.0004882500277661011,0,0,0,1,0.024241155398127923,0.1666666666666666,0.024241155398127923,0,0,0,0,0,0,0,0.2645963872334174,0.7242741200192807,1
1787,1061,0,0.19205620773716284,0,29,0,0,25,0,4.985711931320626e-07,1,0,0,0,0.1267074468015086,0.47869503568505756,0.1267074468015086,0,0,0,0,0,0,0,0.22297343367990977,0.6698250452498657,1
1788,166,0,0.22154317671917886,0,147,0,5,39,0,0.0003087522808717715,5,1,0,1,0.060518518873738866,0.3368291118057856,0.060518518873738866,0,0,0,0,0,0,0,0.3020919124485384,0.6234898018587336,1
1789,217,0,0.22343990614867393,0,44,0,0,11,0,0.0004417274157791606,0,0,0,0,0.021023464807695857,0.1666666666666666,0.021023464807695857,0,0,0,0,0,0,0,0.16080851096810922,0.7837895469413967,1
1790,874,0,0.015554862364870255,0,67,0,14,34,0,9.165257946724884e-06,7,1,0,0,0.09655109485432471,0.3450628545843874,0.09655109485432471,0,0,0,0,0,0,0,0.31568305188704393,0.7082324584862848,1
1791,168,0,0.3065297109648789,0,110,0,0,15,0,0.0005112321005308164,0,0,1,2,0.025681232265882224,0.1666666666666666,0.025681232265882224,0,0,0,0,0,0,0,0.31030343389274334,0.69995153959829,1
1792,805,0,0.1425835183181926,0,68,0,4,29,0,8.387591920032129e-05,6,0,0,2,0.1664502894683232,0.3564350067641337,0.1664502894683232,0,0,0,0,0,0,0,0.4539904997395468,0.7818314824680298,1
