event_date,session_timestamp,event_wday,user_id,user_customer_id,session_id,ga_session_number,customer_type,session_duration_microseconds,completed_transaction,signed_up,transaction_value,pages_visited,app_removed,personalise_store_pageviews,purposeful_shelves_pageviews,digi_me_pageviews,homepage_duration_microseconds,add_to_cart,scan_qr,notification_open,notification_receive
15/06/2022,1.65528E+15,Wednesday,86FC2908B7304681B89E431C2323B84E,,1655282290,1,New Visitor,125002,0,0,,3,0,0,0,0,0,0,0,0,0
15/06/2022,1.65533E+15,Wednesday,0ae83b3b7e5b16ad0f62341fe40786d7,,1655325313,1,New Visitor,3944003,0,0,,3,0,0,0,0,0,0,0,0,0
15/06/2022,1.65531E+15,Wednesday,85fa5a601fce80d0cb60c1b7f300b0d4,,1655312075,1,New Visitor,10497999,0,0,,4,0,0,0,0,0,0,0,0,0
15/06/2022,1.65528E+15,Wednesday,FBBA83661DB14B5B9821B55DA12BB699,QTIoapRzOzZyTMPn4TrpZL9dtDe2,1655277229,1,New Visitor,370004,0,0,,4,0,0,0,0,0,0,0,0,0
15/06/2022,1.6553E+15,Wednesday,a4203e268dc3b2d51e1c89ae62c90161,,1655297607,1,New Visitor,10352999,0,0,,4,0,0,0,0,0,0,0,0,0
15/06/2022,1.65532E+15,Wednesday,B82F483979E646A188A73E780A525D13,,1655321696,1,New Visitor,430003,0,0,,4,0,0,0,0,0,0,0,0,0
15/06/2022,1.65532E+15,Wednesday,D697F0678DD94DC7A05D51AF5C01A717,,1655321646,1,New Visitor,4318005,0,0,,6,0,0,0,0,0,0,0,0,0
15/06/2022,1.65531E+15,Wednesday,750abe1c4650c475cb1d32be4a4edba3,,1655309632,1,New Visitor,58687000,0,0,,6,0,0,0,0,1184675000,0,0,0,0
15/06/2022,1.65531E+15,Wednesday,38c26bb54a22ab989624c9d88cb8e456,,1655311473,1,New Visitor,57368004,0,0,,6,0,0,0,0,0,0,0,0,0
15/06/2022,1.65531E+15,Wednesday,86064d326354e64705637d17857548fd,,1655311517,1,New Visitor,21515007,0,0,,6,0,0,0,0,0,0,0,0,0
15/06/2022,1.65532E+15,Wednesday,1842EEE5CDC14901B1F5CA10036D5991,,1655321149,1,New Visitor,4596006,0,0,,6,0,0,0,0,0,0,0,0,0
15/06/2022,1.65532E+15,Wednesday,3989706D1653453A8DC8441BA589E728,,1655322535,1,New Visitor,4402007,0,0,,7,0,0,0,0,0,0,0,0,0
15/06/2022,1.65527E+15,Wednesday,15A366C656EF499D99F0EF84100C24CC,yRbRtm3dLsY2CoC0HKYJLmNfVa13,1655270384,1,New Visitor,9909008,0,0,,8,0,1,0,0,0,0,0,0,0
15/06/2022,1.65533E+15,Wednesday,85fa5a601fce80d0cb60c1b7f300b0d4,f9KIUXkHopaZ15vvuFxlniG6Gne2,,1,New Visitor,401513010,0,0,,20,0,0,17,0,25364003,4,0,0,0
15/06/2022,1.65531E+15,Wednesday,750abe1c4650c475cb1d32be4a4edba3,wNgc5RxnJGfInNfHItcrdA2D8Hz1,1655309632,1,New Visitor,2096866001,0,0,,23,0,0,0,0,74001,0,0,0,0
15/06/2022,1.65531E+15,Wednesday,86064d326354e64705637d17857548fd,sif4IFFqSkh4Z7UqmpS5witqzfS2,1655311517,1,New Visitor,1903035008,0,0,,39,0,1,0,0,783437003,0,0,0,0
15/06/2022,1.65528E+15,Wednesday,86FC2908B7304681B89E431C2323B84E,QTIoapRzOzZyTMPn4TrpZL9dtDe2,1655282290,1,New Visitor,1883422005,0,0,,42,0,0,12,0,123474025,0,0,0,0
15/06/2022,1.65531E+15,Wednesday,85fa5a601fce80d0cb60c1b7f300b0d4,f9KIUXkHopaZ15vvuFxlniG6Gne2,1655312075,1,New Visitor,1918541011,0,1,,23,0,1,0,0,106629999,0,0,0,0
15/06/2022,1.65531E+15,Wednesday,38c26bb54a22ab989624c9d88cb8e456,JEfID5zULEPXvw4lqbI6pbtqvTm1,1655311473,1,New Visitor,4564109003,0,1,,59,0,1,1,0,67018714974,0,0,0,0
15/06/2022,1.6553E+15,Wednesday,a4203e268dc3b2d51e1c89ae62c90161,wNgc5RxnJGfInNfHItcrdA2D8Hz1,1655297607,1,New Visitor,11711792004,0,1,,221,1,25,97,1,3874661095,16,5,0,0
13/04/2022,1.64986E+15,Wednesday,84DB304CAD4246028514C70913F3BD27,,1649855310,1,New Visitor,8293008,0,0,,6,0,0,0,0,0,0,0,0,0
13/04/2022,1.64986E+15,Wednesday,F8148FA4621346AC9CF15E225C354B1B,,1649855316,1,New Visitor,8384007,0,0,,6,0,0,0,0,0,0,0,0,0
13/04/2022,1.64986E+15,Wednesday,CF95EBE6C99546BF8A72CA97A28DCA4F,,1649855324,1,New Visitor,112220999,0,0,,6,0,0,0,0,0,0,0,0,0
13/04/2022,1.64986E+15,Wednesday,736E741A664340CFB0B3FA9D1481B65E,,1649855596,1,New Visitor,45038003,0,0,,7,0,0,0,0,0,0,0,0,0
13/04/2022,1.64986E+15,Wednesday,F8148FA4621346AC9CF15E225C354B1B,znrsFVeqStREJFSrjJJHrcEFK2i1,1649855316,1,New Visitor,258502008,0,1,,13,0,3,3,0,7264876986,0,0,0,0
13/04/2022,1.64986E+15,Wednesday,736E741A664340CFB0B3FA9D1481B65E,F4OHvv11EvVa7XvXwS4ZAMYr0D72,1649855596,1,New Visitor,73841002,0,1,,6,0,0,1,0,21049999,0,0,0,0
13/04/2022,1.64986E+15,Wednesday,CF95EBE6C99546BF8A72CA97A28DCA4F,DrFCIXeOqQWdMlXLHTXe8cO0aA12,1649855324,1,New Visitor,47788001,0,1,,5,0,0,0,0,2.02091E+12,0,0,0,0
13/04/2022,1.64986E+15,Wednesday,84DB304CAD4246028514C70913F3BD27,Hplbz2VVhRVFbvftbC6z63vIeF83,1649855310,1,New Visitor,106681007,0,1,,14,0,1,0,0,2.42461E+12,0,0,0,0
03/08/2022,1.65953E+15,Wednesday,6D6A25CE3237462AAD651EE8F64F7237,,1659528766,1,New Visitor,32378999,0,0,,5,0,0,0,0,0,0,0,0,0
03/08/2022,1.65954E+15,Wednesday,72a94aa78bb8a93e607ec205fae5ab5b,,1659536795,1,New Visitor,12782999,0,0,,4,0,0,0,0,0,0,0,0,0
03/08/2022,1.65954E+15,Wednesday,72a94aa78bb8a93e607ec205fae5ab5b,rpkgXKyPgwMKZLuZ7z3IxUliTYm1,1659536795,1,New Visitor,62370002,0,1,,7,0,1,0,0,0,0,0,0,0
03/08/2022,1.6595E+15,Wednesday,8e2012d8b9516d2c93c107dd3fb34dc4,,1659502069,1,New Visitor,0,0,0,,0,0,0,0,0,0,0,0,0,0
03/08/2022,1.65953E+15,Wednesday,9A6EDE6540B54BE2987FCEDDF4986A76,CK8zzagBwJaJz3eygIuvIWBL4Mu1,1659530488,1,New Visitor,52990009,0,0,,8,0,0,0,0,9959002,0,0,0,0
03/08/2022,1.65953E+15,Wednesday,9A6EDE6540B54BE2987FCEDDF4986A76,XSLY8RGwSvQmjWW29jUsrFsnmXd2,1659530488,1,New Visitor,8834946008,0,1,,73,0,9,7,0,5031757024,1,2,0,0
03/08/2022,1.65953E+15,Wednesday,9A6EDE6540B54BE2987FCEDDF4986A76,,1659530488,1,New Visitor,377003,0,0,,4,0,0,0,0,0,0,0,0,0
03/08/2022,1.65954E+15,Wednesday,BAE40B6651AB4C11B7F6D2C42D2DB9AD,Lzb5nYdYSGX2wFtTR1iQOey3d9C3,1659535403,1,New Visitor,564914018,0,1,,29,0,5,3,0,256713010,0,0,0,0
03/08/2022,1.65954E+15,Wednesday,BAE40B6651AB4C11B7F6D2C42D2DB9AD,,1659535403,1,New Visitor,9964009,0,0,,8,0,0,0,0,0,0,0,0,0
03/08/2022,1.65953E+15,Wednesday,EEA92CF6F0EE4C88A38849F6BDD411DA,9LqXCeXon5VYNuLTSqeG9kiiMFu1,1659531103,1,New Visitor,508878007,0,1,,32,0,1,0,0,12923824992,0,0,0,0
03/08/2022,1.65953E+15,Wednesday,EEA92CF6F0EE4C88A38849F6BDD411DA,,1659531103,1,New Visitor,26272999,0,0,,7,0,0,0,0,0,0,0,0,0
03/08/2022,1.65952E+15,Wednesday,F0EF72AF07AE4B058392CB2017E432F0,,1659521083,1,New Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0
03/08/2022,1.65952E+15,Wednesday,F0EF72AF07AE4B058392CB2017E432F0,wz0g6QoOTCf8p5TCnbTVfoJJb5C2,1659521083,1,New Visitor,4231003,0,0,,3,0,0,0,0,0,0,0,0,0
03/08/2022,1.6595E+15,Wednesday,ad530a1b4928b5ef4c137dc1dd48d6d6,,1659502069,1,New Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
03/08/2022,1.65952E+15,Wednesday,e488a613136302dc429377427918babb,,1659518961,1,New Visitor,44341000,0,0,,6,0,0,0,0,0,0,0,0,0
03/08/2022,1.65952E+15,Wednesday,e488a613136302dc429377427918babb,Ms1RCpsoHAZFS6e3Qh1hKGzWVRZ2,1659518961,1,New Visitor,13182001,0,0,,3,0,1,0,0,11818000,0,0,0,0
29/06/2022,1.65646E+15,Wednesday,39DEFF5DC12F41CFBE0FEF476021F264,,1656457834,1,New Visitor,4454006,0,0,,6,0,0,0,0,0,0,0,0,0
29/06/2022,1.65653E+15,Wednesday,7B3E4690AF834A1DAB6A7A7F29EEFC63,,1656525970,1,New Visitor,4438007,0,0,,7,0,0,0,0,0,0,0,0,0
29/06/2022,1.65653E+15,Wednesday,0b8ff8600c681a30b971d4512943723f,,1656528529,1,New Visitor,21511009,0,0,,6,0,0,0,0,41647380992,0,0,0,0
29/06/2022,1.65646E+15,Wednesday,9DE925C67F134DF1932066DD85E8B8AB,,1656457833,1,New Visitor,4236006,0,0,,6,0,0,0,0,0,0,0,0,0
29/06/2022,1.65652E+15,Wednesday,1C49F360146C4EF2B9B621638BA3F816,,1656523530,1,New Visitor,4573005,0,0,,6,0,0,0,0,0,0,0,0,0
29/06/2022,1.65649E+15,Wednesday,c8146c7cade0859005c7ea7e3b5986e9,,1656494340,1,New Visitor,207753008,0,0,,5,0,0,1,0,28982062993,0,0,0,0
29/06/2022,1.65649E+15,Wednesday,c8146c7cade0859005c7ea7e3b5986e9,hjRP0AmeMkeswtXtyowwWn1d0mr1,1656494340,1,New Visitor,2805301002,0,0,,36,0,0,20,0,36877013,0,0,0,0
29/06/2022,1.65653E+15,Wednesday,0b8ff8600c681a30b971d4512943723f,hjRP0AmeMkeswtXtyowwWn1d0mr1,1656528529,1,New Visitor,55002,0,0,,2,0,0,2,0,30001,0,0,0,0
17/08/2022,1.66074E+15,Wednesday,891837BB6CFA44F29A7054CAEFC0CA30,OasUW6XT89UWHqpPrG4d91Y0xYl1,1660739866,1,New Visitor,485134004,0,1,,33,0,4,1,0,194192018,0,0,0,0
17/08/2022,1.66071E+15,Wednesday,4BA3B72EDACC465AAA78D9DFF9FC0E22,,1660706754,1,New Visitor,4647006,0,0,,6,0,0,0,0,0,0,0,0,0
17/08/2022,1.66074E+15,Wednesday,c4b467c2c9d4b62be5ce8cc305ebfde2,,1660739569,1,New Visitor,19022999,0,0,,4,0,0,0,0,0,0,0,0,0
17/08/2022,1.66074E+15,Wednesday,c4b467c2c9d4b62be5ce8cc305ebfde2,1rZ75KW4kxWsnqZ1oP4DUpo9Wdr2,1660739569,1,New Visitor,1014598000,0,1,,33,0,12,3,0,76299370087,0,0,0,0
17/08/2022,1.66073E+15,Wednesday,09D96F1C0C524F74A945A5223C84A8C4,7hoW1NumcEcQbDO9tUoywwStI1t2,1660729279,1,New Visitor,97465026,0,1,,21,0,1,7,0,1917999,0,0,0,0
17/08/2022,1.66073E+15,Wednesday,09D96F1C0C524F74A945A5223C84A8C4,,1660729279,1,New Visitor,13480008,0,0,,7,0,0,0,0,0,0,0,0,0
17/08/2022,1.66074E+15,Wednesday,891837BB6CFA44F29A7054CAEFC0CA30,,1660739866,1,New Visitor,9813008,0,0,,7,0,0,0,0,0,0,0,0,0
06/04/2022,1.64924E+15,Wednesday,1136438a7674ade561cf6fb92fc3a220,,1649237949,1,New Visitor,13271999,0,0,,4,0,0,0,0,0,0,0,0,0
08/06/2022,1.65471E+15,Wednesday,C81420A26F50440E96D9B4BF5B8312DF,QTIoapRzOzZyTMPn4TrpZL9dtDe2,1654706479,1,New Visitor,30767998,0,0,,13,0,0,0,0,0,0,0,0,0
08/06/2022,1.65471E+15,Wednesday,C81420A26F50440E96D9B4BF5B8312DF,,1654706479,1,New Visitor,414004,0,0,,4,0,0,0,0,0,0,0,0,0
30/03/2022,1.64866E+15,Wednesday,4A63780B7374417280BBD4F46BB2D84A,,1648664977,1,New Visitor,4156005,0,0,,5,0,0,0,0,0,0,0,0,0
31/08/2022,1.66194E+15,Wednesday,A372543393D7494BA264EB421F1E5BAD,SE96KpqivkR4VI9BWe5P5ThMmAx1,1661939906,1,New Visitor,2777588001,0,1,,31,0,5,4,0,762251988,0,0,0,0
31/08/2022,1.66194E+15,Wednesday,A372543393D7494BA264EB421F1E5BAD,,1661939906,1,New Visitor,10729008,0,0,,7,0,0,0,0,0,0,0,0,0
10/08/2022,1.66014E+15,Wednesday,50B633B207AC43F48DCD6BF8AD2F7B84,haiIeJ6h7PbyfS53b2GKyykz0W42,1660135707,1,New Visitor,172324032,0,1,,29,0,2,0,0,63780998,0,0,0,0
10/08/2022,1.66014E+15,Wednesday,91B4D029FDCE41BBB955C747EF8DB531,OlVAIcxa7ybnHdhGqcBeUqqeG5k1,1660142911,1,New Visitor,110724045,0,0,,38,0,4,7,0,1.12825E+12,0,0,0,0
10/08/2022,1.66014E+15,Wednesday,91B4D029FDCE41BBB955C747EF8DB531,,1660142911,1,New Visitor,386003,0,0,,4,0,0,0,0,0,0,0,0,0
10/08/2022,1.66012E+15,Wednesday,5b1004f63a82baa92f0375cb09390b5c,,1660123669,1,New Visitor,32464002,0,0,,4,0,0,0,0,0,0,0,0,0
10/08/2022,1.66012E+15,Wednesday,5b1004f63a82baa92f0375cb09390b5c,QbPkyixmv0glcV2HlrNgjIir4Ev1,1660123669,1,New Visitor,956176993,0,1,,18,0,1,4,0,5881999,0,0,0,0
10/08/2022,1.66014E+15,Wednesday,50B633B207AC43F48DCD6BF8AD2F7B84,,1660135707,1,New Visitor,15351999,0,0,,7,0,0,0,0,0,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,f0545ca05c6db9847d61ffe823f706b5,,1662569937,1,New Visitor,292899017,0,0,,19,0,0,0,0,0,0,0,0,0
07/09/2022,1.66256E+15,Wednesday,67318ef6e9bebdfbb45209460948fe85,,1662558763,1,New Visitor,11769999,0,0,,5,0,0,0,0,0,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,2902e05193b91707c77eea6e05e75b1c,,1662571230,1,New Visitor,17619001,0,0,,6,0,0,0,0,0,0,0,0,0
07/09/2022,1.66255E+15,Wednesday,61f78a8a958b24ff1ff3ef539335a697,s5sMqCayngaywqUZPIfa47lxMsm2,1662554357,1,New Visitor,89451009,0,0,,12,0,0,13,0,0,2,0,0,0
07/09/2022,1.66257E+15,Wednesday,ED6E28210C7740D6BD70FBB38BB89268,,1662569499,1,New Visitor,15306999,0,0,,7,0,0,0,0,0,0,0,0,0
07/09/2022,1.66255E+15,Wednesday,61f78a8a958b24ff1ff3ef539335a697,,1662554357,1,New Visitor,16045001,0,0,,7,0,0,0,0,0,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,2F11291911BD400D92FA49978C6DBA37,,1662567623,1,New Visitor,17966999,0,0,,8,0,0,0,0,0,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,12032D4DE63E4B6A94588F41FFC4C303,,1662569437,1,New Visitor,19737999,0,0,,7,0,0,0,0,0,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,CE7D1B482A364249B5F493E523A842AA,,1662569512,1,New Visitor,11812008,0,0,,7,0,0,0,0,0,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,F6BFA39DE97947FEA0CB907F2518FCE9,,1662569675,1,New Visitor,8538008,0,0,,7,0,0,0,0,0,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,27FA82169B934921BFA168246A70EECD,,1662571192,1,New Visitor,9813008,0,0,,7,0,0,0,0,0,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,6AFF04B14FB04502A5535185EE032524,,1662571798,1,New Visitor,67425999,0,0,,7,0,0,0,0,0,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,F6BFA39DE97947FEA0CB907F2518FCE9,D3INpsHJZPa3S22EHkCtbkyXy3f1,1662569675,1,New Visitor,175037002,0,1,,10,0,1,0,0,101023997,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,27FA82169B934921BFA168246A70EECD,gmL26pQtl6heq6XajbSa3KUd8o62,1662571192,1,New Visitor,441282004,0,1,,20,0,1,1,0,2002490994,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,f0545ca05c6db9847d61ffe823f706b5,JgXQum4Hx1dGSxuboQ88RNVesm12,1662569937,1,New Visitor,347725001,0,1,,13,0,1,0,0,7.07715E+11,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,2902e05193b91707c77eea6e05e75b1c,hALgMeRYQZSdJrhjysnnMHf79yg1,1662571230,1,New Visitor,293494000,0,1,,28,0,1,16,0,6398002,1,0,0,0
07/09/2022,1.66257E+15,Wednesday,ED6E28210C7740D6BD70FBB38BB89268,Qr6y3ljS5ecpHX2wWa56bSnFAG62,1662569499,1,New Visitor,264903015,0,1,,21,0,1,1,0,136919997,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,6AFF04B14FB04502A5535185EE032524,Y5l9ZkD6KUbaaxCo1EyJN21Votx2,1662571798,1,New Visitor,706496011,0,1,,23,0,1,1,0,263732004,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,12032D4DE63E4B6A94588F41FFC4C303,kEx1M4ylBtMfbg1LXgQfSZQ1WSk2,1662569437,1,New Visitor,1704232005,0,1,,40,0,1,2,0,173884004,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,2F11291911BD400D92FA49978C6DBA37,spDwwGIkR2QBVI7QQGG81uz3Y3D2,1662567623,1,New Visitor,448217001,0,1,,22,0,3,2,0,309891994,0,0,0,0
07/09/2022,1.66257E+15,Wednesday,CE7D1B482A364249B5F493E523A842AA,Wwt6Fg8jTyZ9H5w66ObL7lc5keO2,1662569512,1,New Visitor,959531002,0,1,,31,0,5,0,0,28900005,0,0,0,0
22/06/2022,1.65593E+15,Wednesday,940f23e18f5d916c660fa88a1d5e0c04,hY8iQ9eGJvcJaU7HzH3LMxy3r1H3,1651148193,1,New Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
05/10/2022,1.66496E+15,Wednesday,3b166375e908488fc1c9ecf8b6792497,,1664960433,1,New Visitor,27392003,0,0,,4,0,0,0,0,0,0,0,0,0
05/10/2022,1.66498E+15,Wednesday,25e70b471350cf425321cc84c452a7d9,,1664980036,1,New Visitor,18813001,0,0,,5,0,0,0,0,4515448999,0,0,0,0
05/10/2022,1.66498E+15,Wednesday,A3A7AEA64CAF417B9204D56133591167,,1664984572,1,New Visitor,207245999,0,0,,5,0,0,0,0,0,0,0,0,0
05/10/2022,1.66498E+15,Wednesday,199e8b931c81f3c1748eefa4ab1e9424,hjRP0AmeMkeswtXtyowwWn1d0mr1,1664960433,1,New Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
05/10/2022,1.66498E+15,Wednesday,25e70b471350cf425321cc84c452a7d9,hjRP0AmeMkeswtXtyowwWn1d0mr1,1664980036,1,New Visitor,83303000,0,0,,3,0,0,1,0,69053031001,0,0,0,0
05/10/2022,1.66496E+15,Wednesday,3b166375e908488fc1c9ecf8b6792497,hjRP0AmeMkeswtXtyowwWn1d0mr1,1664960433,1,New Visitor,797496002,0,0,,6,0,0,2,0,769564004,0,0,0,0
14/09/2022,1.66316E+15,Wednesday,647C10D244CE42B3B2563061B4B1D0BB,,1663162163,1,New Visitor,4279006,0,0,,6,0,0,0,0,0,0,0,0,0
04/05/2022,1.65167E+15,Wednesday,3b60374adb9287985e236415205072e6,,1651672780,1,New Visitor,2278361004,0,0,,24,0,0,0,0,0,0,0,0,0
04/05/2022,1.65167E+15,Wednesday,103BC7C3462F49F1A4D9392CA5B4D8CC,,1651671034,1,New Visitor,9607007,0,0,,6,0,0,0,0,0,0,0,0,0
18/05/2022,1.6529E+15,Wednesday,7656CF66AF274BDB8D508E5FD0E601BE,8fF1oEKuhCVOVCSGusyaUvQLFfX2,1652899956,1,New Visitor,28878001,0,1,,4,0,0,0,0,0,0,0,0,0
18/05/2022,1.6529E+15,Wednesday,2BA67949279F4796BD1BBFC58E50CE00,,1652900566,1,New Visitor,5686006,0,0,,5,0,0,0,0,0,0,0,0,0
18/05/2022,1.6529E+15,Wednesday,7656CF66AF274BDB8D508E5FD0E601BE,,1652899956,1,New Visitor,9756007,0,0,,6,0,0,0,0,0,0,0,0,0
18/05/2022,1.6529E+15,Wednesday,DBAF0C12064A430FB0AC1F2B1F7B61CA,,1652897754,1,New Visitor,10116007,0,0,,6,0,0,0,0,0,0,0,0,0
18/05/2022,1.65289E+15,Wednesday,EDEA1017E9234D15BD5F14FAD669C814,mBoGj4mj1MbsEK7dZcREGKQqc172,1652892992,1,New Visitor,1873860018,0,1,,27,0,3,16,0,4700011,0,0,0,0
18/05/2022,1.6529E+15,Wednesday,DBAF0C12064A430FB0AC1F2B1F7B61CA,QTIoapRzOzZyTMPn4TrpZL9dtDe2,1652897754,1,New Visitor,41003,0,1,,1,0,0,0,0,0,0,0,0,0
18/05/2022,1.65289E+15,Wednesday,EDEA1017E9234D15BD5F14FAD669C814,,1652892992,1,New Visitor,9041008,0,0,,6,0,0,0,0,0,0,0,0,0
06/07/2022,1.6571E+15,Wednesday,5F14381EF7B640169F7D4496AFEECAD4,YkI4myH3iqYyVbOlePYRus6S2OO2,1657104278,1,New Visitor,684813000,0,0,,6,0,0,0,0,9242491995,0,0,0,0
06/07/2022,1.6571E+15,Wednesday,61DBADA0935442A59E377A18544926A2,,1657095014,1,New Visitor,324003,0,0,,4,0,0,0,0,0,0,0,0,0
06/07/2022,1.65711E+15,Wednesday,E4CF360C9F58428D8006C9FD4EF2DD4B,,1657114346,1,New Visitor,113528002,0,0,,7,0,0,0,0,0,0,0,0,0
06/07/2022,1.65711E+15,Wednesday,E4CF360C9F58428D8006C9FD4EF2DD4B,CyO6Oe0HxvRZXxoianKOENkSRki2,1657114346,1,New Visitor,2985783018,0,1,,104,0,14,20,0,429423951,0,0,0,0
06/07/2022,1.6571E+15,Wednesday,5F14381EF7B640169F7D4496AFEECAD4,,1657104278,1,New Visitor,309755002,0,0,,18,0,0,0,0,0,0,0,0,0
06/07/2022,1.65712E+15,Wednesday,467E7545227D480CA45059FF56D07300,5YlHI1XT3ifIc8qCy1dvYdEDeg73,1657115562,1,New Visitor,13184003,0,1,,3,0,0,0,0,0,0,0,0,0
06/07/2022,1.65712E+15,Wednesday,467E7545227D480CA45059FF56D07300,,1657115562,1,New Visitor,8115008,0,0,,7,0,0,0,0,0,0,0,0,0
06/07/2022,1.6571E+15,Wednesday,36C8056F82BC4FEC92A0DAA910054F02,,1657104554,1,New Visitor,6466008,0,0,,7,0,0,0,0,0,0,0,0,0
06/07/2022,1.65711E+15,Wednesday,E9253D89DEA4455E8796043F187C1699,JVIC2b7FX3N4xozxs2cpVbodGc23,1657105006,1,New Visitor,546974005,0,1,,22,0,2,2,0,0,0,0,0,0
06/07/2022,1.6571E+15,Wednesday,36C8056F82BC4FEC92A0DAA910054F02,PvW0iAKfeeQnkqATBha9z8JUBdG3,1657104554,1,New Visitor,302332001,0,1,,19,0,2,0,0,0,0,0,0,0
06/07/2022,1.65711E+15,Wednesday,E4CF360C9F58428D8006C9FD4EF2DD4B,YkI4myH3iqYyVbOlePYRus6S2OO2,1657114346,1,New Visitor,232328008,0,0,,10,0,0,0,0,137235001,0,0,0,0
06/07/2022,1.65712E+15,Wednesday,973dc27fa9959d82bf6a3f756253d806,,1657115535,1,New Visitor,8149004,0,0,,4,0,0,0,0,0,0,0,0,0
06/07/2022,1.65712E+15,Wednesday,98487EC375EE4860BB883202AB1AEA8A,,1657123052,1,New Visitor,110681999,0,0,,7,0,0,0,0,0,0,0,0,0
06/07/2022,1.65712E+15,Wednesday,A4BB43396BA04AA9B05D3D8571364D6D,wz0g6QoOTCf8p5TCnbTVfoJJb5C2,1657117132,1,New Visitor,242234003,0,1,,7,0,1,0,0,0,0,0,0,0
06/07/2022,1.65713E+15,Wednesday,A25B93657E884852AEA656FD375F5DEF,,1657134881,1,New Visitor,4318006,0,0,,6,0,0,0,0,0,0,0,0,0
06/07/2022,1.6571E+15,Wednesday,61DBADA0935442A59E377A18544926A2,YkI4myH3iqYyVbOlePYRus6S2OO2,1657095014,1,New Visitor,10120000,0,0,,2,0,0,0,0,10120000,0,0,0,0
06/07/2022,1.65713E+15,Wednesday,8C6816AB22F44EFF94165B0BC001B71D,,1657134883,1,New Visitor,4492006,0,0,,6,0,0,0,0,0,0,0,0,0
06/07/2022,1.65711E+15,Wednesday,E9253D89DEA4455E8796043F187C1699,,1657105006,1,New Visitor,15793005,0,0,,11,0,0,0,0,0,0,0,0,0
06/07/2022,1.65712E+15,Wednesday,A4BB43396BA04AA9B05D3D8571364D6D,,1657117132,1,New Visitor,10401009,0,0,,8,0,0,0,0,0,0,0,0,0
06/07/2022,1.65711E+15,Wednesday,C900EECA6F2045B3B48A6EF4C83CE8AD,,1657106017,1,New Visitor,21406999,0,0,,9,0,0,0,0,0,0,0,0,0
06/07/2022,1.65712E+15,Wednesday,973dc27fa9959d82bf6a3f756253d806,hJll1PCiJ8Y8sIEPAxwblruUkkq1,1657115535,1,New Visitor,57205002,0,1,,7,0,1,0,0,0,0,0,0,0
06/07/2022,1.65711E+15,Wednesday,C900EECA6F2045B3B48A6EF4C83CE8AD,DzqRT6qp3hbfMl1GVvofcLDbhyn1,1657106017,1,New Visitor,233439028,0,1,,33,0,1,23,0,16081996,2,3,0,0
06/07/2022,1.65712E+15,Wednesday,98487EC375EE4860BB883202AB1AEA8A,e92QUJBruOgQMmFP9XE68gjTm0F2,1657123052,1,New Visitor,1418182001,0,1,,66,0,8,34,0,146132998,19,6,0,0
24/08/2022,1.66135E+15,Wednesday,20b8bea38632a01c6acc5226623ca77a,IsphVdDvTkPZ2CuQIHRGCieBJkj2,1661349139,1,New Visitor,4571549004,0,1,,51,0,10,19,0,121260995,1,0,0,0
24/08/2022,1.66135E+15,Wednesday,20b8bea38632a01c6acc5226623ca77a,,1661349139,1,New Visitor,235003003,0,0,,7,0,0,0,0,0,0,0,0,0
24/08/2022,1.66135E+15,Wednesday,20b8bea38632a01c6acc5226623ca77a,wTfJ0GZ3dTNG4aCzA5lstW7Dk423,1661349139,1,New Visitor,141838003,0,0,,6,0,0,0,0,0,0,0,0,0
24/08/2022,1.66136E+15,Wednesday,2293B8E9122F450F8F7837419B8D896A,,1661357625,1,New Visitor,369004,0,0,,5,0,0,0,0,0,0,0,0,0
24/08/2022,1.66136E+15,Wednesday,2293B8E9122F450F8F7837419B8D896A,yRbRtm3dLsY2CoC0HKYJLmNfVa13,1661357625,1,New Visitor,923123006,0,0,,9,0,2,1,0,78449999993,0,0,0,0
24/08/2022,1.66136E+15,Wednesday,3CB69E374DCE47D5B96BC2C2A38C62A8,,1661356858,1,New Visitor,14931999,0,0,,7,0,0,0,0,0,0,0,0,0
24/08/2022,1.66136E+15,Wednesday,3CB69E374DCE47D5B96BC2C2A38C62A8,QOm0dFM4I0cVBydFtaJMWpgDYms1,1661356858,1,New Visitor,171935038,0,1,,35,0,9,2,0,59045946968,0,0,0,0
